id,object,field,oldvalue,newvalue
001j000000KzqYlAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYpAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYsAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYtAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYuAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYvAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYxAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqYzAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZ4AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZ8AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZAAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZDAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZEAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZFAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZGAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZHAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZJAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZOAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZUAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZZAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZbAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZcAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZgAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZiAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZkAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZnAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZoAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZrAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZuAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZvAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZxAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqZzAAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
