id,object,field,oldvalue,newvalue
001j000000JcQ8mAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9HAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9OAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9WAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9YAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9eAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9uAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ9wAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAKAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAWAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAXAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAYAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAhAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAiAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQAsAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ29AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ2FAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ2GAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3nAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1PAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1XAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1ZAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1dAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1iAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1jAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1mAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1pAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1rAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1sAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ1tAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ22AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ23AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ38AAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3IAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3KAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3MAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3NAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3OAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3VAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3YAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3ZAAV,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3dAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3hAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3kAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQ3lAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQFyAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQG0AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQG1AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQG4AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGFAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGGAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGIAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGJAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGLAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGPAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGXAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGfAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGuAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGvAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGwAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQGzAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQH8AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQH9AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHCAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHDAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHFAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHHAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHRAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHSAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHTAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHgAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHiAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHkAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHqAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQHzAAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQI2AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQI7AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQI8AAN,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIFAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIKAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQISAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIVAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000JcQIYAA3,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
001j000000R1MscAAF,"Account","Concierge_Venue_Alias__c","lschneid","nanand"
