id,object,field,oldvalue,newvalue
001j000000Kzog3AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzog4AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzog7AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Kzog9AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogCAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogDAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogFAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogNAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogOAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogRAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000KzogWAAR,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsdJQAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000Osd82AAB,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OsdGCAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000OHBNzAAP,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000PgVnYAAV,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
001j000000S2bJSAAZ,"Account","Concierge_Venue_Alias__c","afasulo","kkaltrid"
